unit_id,county,disaster_class,year,gdp_index,nominal_gdp,real_gdp,real_ind1,real_ind2,real_ind3,real_gdp_pc,ind1_share,ind2_share,ind3_share,exp,inv,pop,urban,co2,o3,pm10,tem,esv,ndvi,disaster_level,affected_any,affected_severe,post_2008,affected_any_x_post2008,affected_severe_x_post2008,land_total_m2,land_total_km2,land_cropland_m2,land_forest_m2,land_shrub_m2,land_grassland_m2,land_water_m2,land_snow_ice_m2,land_barren_m2,land_impervious_m2,land_wetland_m2,land_cropland_km2,land_forest_km2,land_shrub_km2,land_grassland_km2,land_water_km2,land_snow_ice_km2,land_barren_km2,land_impervious_km2,land_wetland_km2,land_cropland_share,land_forest_share,land_shrub_share,land_grassland_share,land_water_share,land_snow_ice_share,land_barren_share,land_impervious_share,land_wetland_share
1,万源市,一般灾区,2000,1,136094,136094,65994,41265,28835,2488.007313,0.484915,0.30321,0.211876,12880,33706,37.500789,0.1517,56584.29,76.50749316,61.3607086,13.67563016,49.8,0.618188341,1,1,0,0,0,0,4056876900,4056.8769,787536900,3226155300,23291100,6305400,1690200,0,0,11898000,0,787.5369,3226.1553,23.2911,6.3054,1.6902,0,0,11.898,0,0.194123933,0.795231253,0.00574114,0.00155425,0.000416626,0,0,0.002932798,0
1,万源市,一般灾区,2001,1.09,149273,148751,68106,47826.14,32900.735,2706.951956,0.500432,0.35142,0.24175,18074,42854,37.28833,0.1536,58146.31,76.69444742,66.92273452,14.00582916,47.7,0.606148178,1,1,0,0,0,0,4056876900,4056.8769,806922900,3208395600,22334400,5542200,1734300,0,0,11947500,0,806.9229,3208.3956,22.3344,5.5422,1.7343,0,0,11.9475,0,0.198902486,0.790853575,0.005505319,0.001366125,0.000427496,0,0,0.002944999,0
1,万源市,一般灾区,2002,1.21,168889,164072,71102,55430.49,37671.34158,2991.181912,0.522451,0.407296,0.276804,20238,53800,37.076437,0.1517,56789.36,79.0768293,61.33732974,14.29255899,51.01,0.634052274,1,1,0,0,0,0,4056876900,4056.8769,836015400,3180313800,21699900,5092200,1738800,0,0,12016800,0,836.0154,3180.3138,21.6999,5.0922,1.7388,0,0,12.0168,0,0.206073643,0.783931551,0.005348918,0.001255202,0.000428606,0,0,0.002962081,0
1,万源市,一般灾区,2003,1.34,193851,182776,74515,66017.71,42606.28732,3332.176649,0.547529,0.485089,0.313065,24609,73489,36.806641,0.1545,67288.96,75.88419161,62.48434616,13.91555536,56.65,0.631788627,1,1,0,0,0,0,4056876900,4056.8769,857840400,3160998900,19602000,4556700,1782900,0,0,12096000,0,857.8404,3160.9989,19.602,4.5567,1.7829,0,0,12.096,0,0.211453397,0.779170524,0.004831796,0.001123204,0.000439476,0,0,0.002981604,0
1,万源市,一般灾区,2004,1.52,252356,207451,78241,82126.04,48145.10467,3732.037847,0.574905,0.603451,0.353764,34545,103875,36.591895,0.1538,56190.37,78.15644693,66.08496647,13.98518351,79.31,0.634919044,1,1,0,0,0,0,4056876900,4056.8769,845559900,3175598700,17511300,3951000,1848600,0,0,12407400,0,845.5599,3175.5987,17.5113,3.951,1.8486,0,0,12.4074,0,0.208426314,0.782769302,0.004316448,0.000973902,0.000455671,0,0,0.003058362,0
1,万源市,一般灾区,2005,1.72,285069,233797,82544,102903.92,53392.92108,4202.274616,0.606525,0.756124,0.392324,45518,135868,36.392315,0.1564,73118.1,76.57006098,71.60622736,13.80068379,76.91,0.643501723,1,1,0,0,0,0,4056876900,4056.8769,832415400,3189177000,16992900,3780000,1897200,0,0,12614400,0,832.4154,3189.177,16.9929,3.78,1.8972,0,0,12.6144,0,0.20518626,0.786116286,0.004188665,0.000931751,0.00046765,0,0,0.003109387,0
1,万源市,一般灾区,2006,1.93,332633,262087,84278,129556.04,58999.1778,4693.940746,0.619262,0.95196,0.433518,57166,210052,36.236733,0.1603,80419.4,80.94588111,74.32805626,14.37397809,67.03,0.641568851,1,1,0,0,0,0,4056876900,4056.8769,784684800,3237404400,16840800,3289500,1926900,0,0,12730500,0,784.6848,3237.4044,16.8408,3.2895,1.9269,0,0,12.7305,0,0.193420905,0.7980041,0.004151174,0.000810845,0.000474971,0,0,0.003138005,0
1,万源市,一般灾区,2007,2.2,428099,298779,88239,162851.94,65666.08489,5346.39851,0.648367,1.196614,0.482505,71800,298659,36.089853,0.1593,86559.86,79.03505711,74.32735882,14.26372452,79.23,0.656791804,1,1,0,0,0,0,4056876900,4056.8769,740512800,3282852600,15803100,2815200,2011500,0,0,12881700,0,740.5128,3282.8526,15.8031,2.8152,2.0115,0,0,12.8817,0,0.182532726,0.809206856,0.003895386,0.000693933,0.000495825,0,0,0.003175275,0
1,万源市,一般灾区,2008,2.5,514680,340309,91063,203564.93,73020.68639,6073.508707,0.669115,1.495767,0.536546,96827,389853,35.806648,0.1617,92536.75,78.32570545,76.42919295,13.72206383,96.04,0.644198137,1,1,0,1,1,0,4056876900,4056.8769,581751000,3440841300,16780500,2182500,2331000,0,0,12990600,0,581.751,3440.8413,16.7805,2.1825,2.331,0,0,12.9906,0,0.143398731,0.848150285,0.00413631,0.000537975,0.00057458,0,0,0.003202118,0
1,万源市,一般灾区,2009,2.84,549088,386591,93977,248349.21,81125.98258,6899.505891,0.690527,1.824836,0.596103,129218,520298,35.542687,0.1623,97563.17,76.88008417,71.09271657,14.10256822,97.63,0.662996642,1,1,0,1,1,0,4056876900,4056.8769,557136000,3466286100,15806700,1752300,2852100,0,0,13043700,0,557.136,3466.2861,15.8067,1.7523,2.8521,0,0,13.0437,0,0.137331256,0.854422302,0.003896273,0.000431933,0.000703028,0,0,0.003215207,0
1,万源市,一般灾区,2010,3.21,646673,436848,97454,301495.94,87372.68324,8148.316458,0.716076,2.215351,0.642002,165565,590788,35.357657,0.1653,126782.79,78.72092631,70.819428,13.87345965,117.6,0.649723981,1,1,0,1,1,0,4056876900,4056.8769,548747100,3474364500,15107400,1764000,3285900,0,0,13608000,0,548.7471,3474.3645,15.1074,1.764,3.2859,0,0,13.608,0,0.135263434,0.856413588,0.003723899,0.000434817,0.000809958,0,0,0.003354304,0
1,万源市,一般灾区,2011,3.7,787175,503249,100962,377472.92,95935.2062,9574.271838,0.741855,2.773619,0.704919,198389,643306,35.127052,0.1642,140370.98,78.73221546,78.14440863,13.68529374,134.04,0.656990562,1,1,0,1,1,0,4056876900,4056.8769,557730000,3467549700,12375900,1823400,3384900,0,0,14013000,0,557.73,3467.5497,12.3759,1.8234,3.3849,0,0,14.013,0,0.137477674,0.854733773,0.003050598,0.000449459,0.000834361,0,0,0.003454135,0
1,万源市,一般灾区,2012,4.18,1008511,569175,105707,447305.41,105816.5324,10885.94708,0.776722,3.286739,0.777525,252478,769481,34.986008,0.1642,145457.98,76.89196747,75.80568478,13.6648567,150.6,0.673504368,1,1,0,1,1,0,4056876900,4056.8769,564843600,3461338800,11232900,1807200,3397500,0,0,14256900,0,564.8436,3461.3388,11.2329,1.8072,3.3975,0,0,14.2569,0,0.139231141,0.853202817,0.002768854,0.000445466,0.000837467,0,0,0.003514255,0
1,万源市,一般灾区,2013,4.6,1083782,625523,109407,504560.5,116080.7361,12050.74342,0.803907,3.707441,0.852945,266613,901311,34.749907,0.1639,148633.93,81.57863757,84.00589148,14.51024012,153.04,0.682228709,1,1,0,1,1,0,4056876900,4056.8769,575489700,3452377500,9051300,1752300,3700800,0,0,14505300,0,575.4897,3452.3775,9.0513,1.7523,3.7008,0,0,14.5053,0,0.141855352,0.850993901,0.0022311,0.000431933,0.000912229,0,0,0.003575484,0
1,万源市,一般灾区,2014,4.97,1169883,676816,113564,548961.83,128617.4556,13050.95512,0.834456,4.033696,0.945063,314097,1051696,34.502393,0.17,148821.34,76.51459728,79.38372668,14.0485684,145.44,0.693742442,1,1,0,1,1,0,4056876900,4056.8769,613563300,3415578300,7727400,1579500,3630600,0,0,14797800,0,613.5633,3415.5783,7.7274,1.5795,3.6306,0,0,14.7978,0,0.151240305,0.841923081,0.001904766,0.000389339,0.000894925,0,0,0.003647584,0
1,万源市,一般灾区,2015,5.24,1180713,712687,117766,561038.99,141479.2011,12059.08253,0.865331,4.122437,1.03957,302409,1162350,34.32036,0.3759,146932.21,77.06698683,55.30738903,14.2999717,144.7,0.70989305,1,1,0,1,1,0,4056876900,4056.8769,633337200,3396529800,6678900,1512000,3586500,0,0,15232500,0,633.3372,3396.5298,6.6789,1.512,3.5865,0,0,15.2325,0,0.156114473,0.837227721,0.001646316,0.0003727,0.000884054,0,0,0.003754736,0
1,万源市,一般灾区,2016,5.59,1256975,761150,122477,595262.37,154636.7668,12999.69097,0.899944,4.373906,1.13625,351887,1229152,34.120584,0.3895,146351.33,85.77339339,57.78659338,14.5311137,140.69,0.70245023,1,1,0,1,1,0,4056876900,4056.8769,619193700,3412240200,4700700,1469700,3593700,0,900,15678000,0,619.1937,3412.2402,4.7007,1.4697,3.5937,0,0.0009,15.678,0,0.152628171,0.841100256,0.001158699,0.000362274,0.000885829,0,2.22E-07,0.003864549,0
1,万源市,一般灾区,2017,6.01,1363513,818236,126886,635144.94,170255.0803,14078.66532,0.932342,4.666958,1.251011,338283,1309593,33.930804,0.4015,148444.84,87.24376281,53.86778686,14.33455191,144.8,0.696487156,1,1,0,1,1,0,4056876900,4056.8769,571632300,3460059000,4072500,1456200,3615300,0,900,16040700,0,571.6323,3460.059,4.0725,1.4562,3.6153,0,0.0009,16.0407,0,0.140904522,0.852887353,0.001003851,0.000358946,0.000891153,0,2.22E-07,0.003953953,0
1,万源市,一般灾区,2018,6.47,1413312,880422,131581,682145.67,186599.568,15359.82386,0.966839,5.012313,1.371108,409286,1440552.3,33.730956,0.412,154577.28,89.59297491,52.3054774,14.24964398,145.83,0.705080719,1,1,0,1,1,0,4056876900,4056.8769,527692500,3504605400,3186900,1324800,3687300,0,1800,16378200,0,527.6925,3504.6054,3.1869,1.3248,3.6873,0,0.0018,16.3782,0,0.13007358,0.863867819,0.000785555,0.000326557,0.000908901,0,4.44E-07,0.004037145,0
1,万源市,一般灾区,2019,6.86,1312653,933248,135002,739445.91,199661.5378,16711.48836,0.991977,5.433347,1.467086,402998,1567320.9,33.546456,0.4198,159601.71,86.50273987,44.84172126,14.11180582,145.28,0.713345852,1,1,0,1,1,0,4056876900,4056.8769,507951900,3524302800,2513700,1243800,3707100,0,1800,17155800,0,507.9519,3524.3028,2.5137,1.2438,3.7071,0,0.0018,17.1558,0,0.12520762,0.86872313,0.000619615,0.000306591,0.000913782,0,4.44E-07,0.004228819,0
1,万源市,一般灾区,2020,7.11,1341596,967778,142157,769763.19,204653.0762,17747.60064,1.044551,5.656114,1.503763,385168,1567320.9,33.354962,0.4226,164382.9,88.8396554,38.55559363,14.25051395,163.13,0.73138391,1,1,0,1,1,0,4056876900,4056.8769,489231900,3543425100,1912500,1120500,3708900,0,1800,17476200,0,489.2319,3543.4251,1.9125,1.1205,3.7089,0,0.0018,17.4762,0,0.120593233,0.873436682,0.000471422,0.000276198,0.000914225,0,4.44E-07,0.004307796,0
2,三台县,重灾区,2000,1,472994,472994,173921,153450,145623,3244.128944,0.367702,0.324423,0.307875,31403,65334,99.836149,0.1015,127471.49,79.59812901,81.97418483,16.90777089,14.93,0.530403706,2,1,1,0,0,0,2658668400,2658.6684,2292957000,300888900,0,341100,38211300,0,0,26270100,0,2292.957,300.8889,0,0.3411,38.2113,0,0,26.2701,0,0.862445651,0.113172782,0,0.000128297,0.014372345,0,0,0.009880924,0
2,三台县,重灾区,2001,1.02,485899,481035,164877,155905.2,160330.923,3305.767394,0.348582,0.329613,0.33897,32997,58627,98.678706,0.1071,130990.38,80.91091786,87.59183417,17.40390723,14.21,0.47748327,2,1,1,0,0,0,2658668400,2658.6684,2313945900,278178300,0,316800,39316500,0,0,26910900,0,2313.9459,278.1783,0,0.3168,39.3165,0,0,26.9109,0,0.870340167,0.104630687,0,0.000119157,0.014788042,0,0,0.010121947,0
2,三台县,重灾区,2002,1.11,536153,524328,173780,178043.74,172836.735,3613.203761,0.367405,0.376419,0.36541,40629,67544,97.555406,0.111,116375.29,81.83697364,88.97055925,17.51955698,15.21,0.535460635,2,1,1,0,0,0,2658668400,2658.6684,2322295200,269224200,0,261000,39539700,0,0,27348300,0,2322.2952,269.2242,0,0.261,39.5397,0,0,27.3483,0,0.873480574,0.101262798,0,9.82E-05,0.014871994,0,0,0.010286465,0
2,三台县,重灾区,2003,1.21,583132,573091,185598,195492.02,192540.1228,3931.165692,0.392389,0.413308,0.407067,52092,77811,96.377141,0.1081,137891.55,78.94119669,90.63438399,17.6513981,16.74,0.540389216,2,1,1,0,0,0,2658668400,2658.6684,2338934400,252453600,0,145800,39468600,0,0,27666000,0,2338.9344,252.4536,0,0.1458,39.4686,0,0,27.666,0,0.879739045,0.094954903,0,5.48E-05,0.014845251,0,0,0.010405961,0
2,三台县,重灾区,2004,1.36,686855,641861,207312,219342.05,215837.4776,4283.005022,0.438298,0.463731,0.456322,50325,104119,95.361858,0.1088,98259.82,80.30394578,94.08171469,16.99588849,23.25,0.537480108,2,1,1,0,0,0,2658668400,2658.6684,2339565300,252093600,0,131400,38763900,0,0,28114200,0,2339.5653,252.0936,0,0.1314,38.7639,0,0,28.1142,0,0.879976345,0.094819497,0,4.94E-05,0.014580194,0,0,0.010574542,0
2,三台县,重灾区,2005,1.47,633526,697061,219337,247198.49,236126.2005,4672.758479,0.46372,0.522625,0.499216,63288,117858,94.198438,0.118,147897.55,79.43171465,99.6182884,17.29101704,22.18,0.545692236,2,1,1,0,0,0,2658668400,2658.6684,2353747500,237144600,0,93600,38624400,0,0,29058300,0,2353.7475,237.1446,0,0.0936,38.6244,0,0,29.0583,0,0.885310669,0.089196757,0,3.52E-05,0.014527724,0,0,0.010929644,0
2,三台县,重灾区,2006,1.62,708723,766768,229207,291941.42,263044.5874,5097.9795,0.484587,0.61722,0.556127,86264,154025,93.142852,0.1225,162666.04,86.0282087,108.327133,17.5061731,18.52,0.547087265,2,1,1,0,0,0,2658668400,2658.6684,2389511700,200801700,0,58500,38313000,0,0,29983500,0,2389.5117,200.8017,0,0.0585,38.313,0,0,29.9835,0,0.898762591,0.07552717,0,2.20E-05,0.014410597,0,0,0.011277638,0
2,三台县,重灾区,2007,1.82,872235,859547,241584,360255.71,294346.8933,5877.970364,0.510755,0.76165,0.622306,127816,205542,92.098573,0.1267,175086.48,82.60155529,105.4214757,17.3313361,21.12,0.53099297,2,1,1,0,0,0,2658668400,2658.6684,2417744700,170515800,0,47700,38451600,0,0,31908600,0,2417.7447,170.5158,0,0.0477,38.4516,0,0,31.9086,0,0.909381817,0.064135791,0,1.79E-05,0.014462729,0,0,0.012001722,0
2,三台县,重灾区,2008,2.01,1045778,952378,258495,415735.09,327902.4391,6771.421859,0.546507,0.878944,0.693249,472994,322922,91.092194,0.1303,187176.07,80.27366686,105.0831888,16.96601464,25.04,0.550037281,2,1,1,1,1,1,2658668400,2658.6684,2409714900,176515200,0,51300,39743100,0,0,32643900,0,2409.7149,176.5152,0,0.0513,39.7431,0,0,32.6439,0,0.906361583,0.066392334,0,1.93E-05,0.014948498,0,0,0.012278289,0
2,三台县,重灾区,2009,2.29,1129386,1082853,269352,526320.63,369218.1465,7678.792388,0.569461,1.112743,0.780598,446334,756286,90.049444,0.134,197343.12,80.5815952,104.6910772,17.65537655,26.05,0.531971233,2,1,1,1,1,1,2658668400,2658.6684,2383688700,200086200,0,88200,41271300,0,0,33534000,0,2383.6887,200.0862,0,0.0882,41.2713,0,0,33.534,0,0.896572397,0.07525805,0,3.32E-05,0.015523297,0,0,0.012613081,0
2,三台县,重灾区,2010,2.62,1314904,1237701,281472,669479.84,411678.2333,9145.441734,0.595087,1.415409,0.870367,416590,651384,89.07016,0.1402,298587.59,78.57613704,104.7097226,17.40301882,32.69,0.55977751,2,1,1,1,1,1,2658668400,2658.6684,2335020300,245739600,1800,110700,42412500,0,0,35383500,0,2335.0203,245.7396,0.0018,0.1107,42.4125,0,0,35.3835,0,0.878266842,0.092429579,6.77E-07,4.16E-05,0.015952535,0,0,0.01330873,0
2,三台县,重灾区,2011,3,1660038,1417168,292450,848230.95,463138.0125,10928.80287,0.618295,1.793323,0.979163,292962,720807,88.215078,0.1453,330589.3,81.59502137,105.4409576,17.05559692,38.28,0.565625073,2,1,1,1,1,1,2658668400,2658.6684,2304419400,274149000,1800,134100,42974100,0,0,36990000,0,2304.4194,274.149,0.0018,0.1341,42.9741,0,0,36.99,0,0.866756983,0.103115153,6.77E-07,5.04E-05,0.016163768,0,0,0.01391298,0
2,三台县,重灾区,2012,3.36,1888697,1591480,304440,1020421.84,511304.3658,12262.11682,0.643645,2.157367,1.080995,347071,766899,87.175095,0.1453,342569.75,79.14147558,96.07263099,17.02260792,43.92,0.577566031,2,1,1,1,1,1,2658668400,2658.6684,2276678700,301455000,1800,145800,42801300,0,0,37585800,0,2276.6787,301.455,0.0018,0.1458,42.8013,0,0,37.5858,0,0.856322925,0.113385708,6.77E-07,5.48E-05,0.016098773,0,0,0.014137077,0
2,三台县,重灾区,2013,3.41,1780495,1612169,316009,958176.1,554253.9325,12409.26223,0.668104,2.025768,1.171799,386266,790840,86.192099,0.1532,350049.48,85.26008124,117.1496431,17.54212575,44.38,0.566103032,2,1,1,1,1,1,2658668400,2658.6684,2287027800,288807300,900,216000,43207200,0,0,39409200,0,2287.0278,288.8073,0.0009,0.216,43.2072,0,0,39.4092,0,0.860215512,0.108628553,3.39E-07,8.12E-05,0.016251444,0,0,0.014822909,0
2,三台县,重灾区,2014,3.67,1920238,1737918,328333,1048244.66,604691.0404,13352.36615,0.69416,2.21619,1.278433,420552,825538,85.161686,0.1649,350490.85,78.76342785,96.98362701,17.24652205,42.17,0.574129757,2,1,1,1,1,1,2658668400,2658.6684,2293042500,282561300,900,224100,42575400,0,0,40264200,0,2293.0425,282.5613,0.0009,0.2241,42.5754,0,0,40.2642,0,0.86247781,0.106279256,3.39E-07,8.43E-05,0.016013806,0,0,0.015144499,0
2,三台县,重灾区,2015,3.95,2051964,1866524,340810,1134200.72,661531.9981,14327.08888,0.720538,2.397918,1.398605,474882,919304,84.178775,0.3458,346041.73,81.22462305,79.04526054,17.5040174,42.06,0.593715209,2,1,1,1,1,1,2658668400,2658.6684,2294002800,281630700,0,215100,42361200,0,0,40458600,0,2294.0028,281.6307,0,0.2151,42.3612,0,0,40.4586,0,0.862839006,0.105929231,0,8.09E-05,0.015933239,0,0,0.015217618,0
2,三台县,重灾区,2016,4.24,2233570,2004647,354442,1230607.78,724377.538,15344.31219,0.749359,2.601741,1.531473,201408,1143166,83.263203,0.3605,344673.69,91.26378644,79.76028033,17.49414834,41.34,0.581220854,2,1,1,1,1,1,2658668400,2658.6684,2275146900,299777400,0,198900,42421500,0,0,41123700,0,2275.1469,299.7774,0,0.1989,42.4215,0,0,41.1237,0,0.855746772,0.112754716,0,7.48E-05,0.01595592,0,0,0.015467781,0
2,三台县,重灾区,2017,4.6,2456584,2175042,368975,1356129.77,803334.6896,16587.20148,0.780083,2.867118,1.698404,561578,1200328,82.313056,0.3753,349604.13,91.4097625,73.91099747,17.43821193,42.44,0.581714888,2,1,1,1,1,1,2658668400,2658.6684,2267327700,307027800,0,170100,42829200,0,5400,41308200,0,2267.3277,307.0278,0,0.1701,42.8292,0,0.0054,41.3082,0,0.85280575,0.115481795,0,6.40E-05,0.016109267,0,2.03E-06,0.015537176,0
2,三台县,重灾区,2018,4.99,2698057,2362095,382996,1486318.23,895718.1789,17963.9392,0.809726,3.142362,1.89372,582548,1362372.28,81.366757,0.3885,364046.71,94.68721269,69.67358712,17.33331495,42.99,0.581137522,2,1,1,1,1,1,2658668400,2658.6684,2251017000,322292700,0,148500,43562700,0,5400,41642100,0,2251.017,322.2927,0,0.1485,43.5627,0,0.0054,41.6421,0,0.846670837,0.121223354,0,5.59E-05,0.016385157,0,2.03E-06,0.015662766,0
2,三台县,重灾区,2019,5.39,3797248,2551063,394868,1614141.6,984394.2786,19365.12646,0.834827,3.412605,2.081198,663617,1776533.45,80.443132,0.396,375879.82,91.04936402,55.73438325,17.43404263,44.31,0.593913674,2,1,1,1,1,1,2658668400,2658.6684,2206070100,365724900,0,130500,44784000,0,7200,41951700,0,2206.0701,365.7249,0,0.1305,44.784,0,0.0072,41.9517,0,0.829765043,0.137559426,0,4.91E-05,0.016844523,0,2.71E-06,0.015779215,0
2,三台县,重灾区,2020,5.62,4074500,2658208,416586,1667408.27,1027707.627,20391.47817,0.880743,3.525221,2.172771,624901,1776533.45,79.541001,0.2563,387140.04,94.56753137,51.79446287,17.4660147,51.09,0.605629293,2,1,1,1,1,1,2658668400,2658.6684,2161863000,408892500,0,121500,44865000,0,7200,42919200,0,2161.863,408.8925,0,0.1215,44.865,0,0.0072,42.9192,0,0.813137509,0.153795975,0,4.57E-05,0.016874989,0,2.71E-06,0.016143119,0
3,东兴区,一般灾区,2000,1,211148,211148,87542,65161,58445,2525.69378,0.4146,0.308603,0.276796,13069,53158,78.789877,0.1184,110545.1,77.74034295,82.56981288,17.57621582,4.82,0.484571279,1,1,0,0,0,0,1180753200,1180.7532,1152876600,7726500,0,0,12789000,0,0,7361100,0,1152.8766,7.7265,0,0,12.789,0,0,7.3611,0,0.976390833,0.006543704,0,0,0.010831222,0,0,0.006234241,0
3,东兴区,一般灾区,2001,1.1,235889,232896,91044,76694.5,65049.285,2740.377751,0.431184,0.363226,0.308074,17765,64391,77.830729,0.1208,113239.46,80.94923785,88.22884252,18.1065174,4.67,0.477601053,1,1,0,0,0,0,1180753200,1180.7532,1152292500,7505100,0,0,13258800,0,0,7696800,0,1152.2925,7.5051,0,0,13.2588,0,0,7.6968,0,0.975896148,0.006356197,0,0,0.011229104,0,0,0.006518551,0
3,东兴区,一般灾区,2002,1.22,262029,258049,96233,88965.62,72660.05135,3052.780815,0.455762,0.421342,0.344119,22990,82728,76.965371,0.1289,166253.44,81.70808784,94.32381109,18.2478657,5.03,0.504806664,1,1,0,0,0,0,1180753200,1180.7532,1152244800,6993000,0,0,13383000,0,0,8132400,0,1152.2448,6.993,0,0,13.383,0,0,8.1324,0,0.97585575,0.005922491,0,0,0.011334291,0,0,0.006887468,0
3,东兴区,一般灾区,2003,1.37,292223,289015,100564,106936.67,81161.27735,3431.325636,0.476271,0.506454,0.384381,24988,103213,76.083696,0.1351,196939.72,79.33028003,96.05238257,18.29530893,5.61,0.508990454,1,1,0,0,0,0,1180753200,1180.7532,1152546300,6284700,0,0,13411800,0,0,8510400,0,1152.5463,6.2847,0,0,13.4118,0,0,8.5104,0,0.976111096,0.005322619,0,0,0.011358682,0,0,0.007207603,0
3,东兴区,一般灾区,2004,1.55,361307,327165,107804,128110.13,90900.63063,3870.535317,0.510562,0.606731,0.430507,30503,130699,75.272425,0.1348,196311.89,78.43028002,96.56594947,17.35829667,7.85,0.505972949,1,1,0,0,0,0,1180753200,1180.7532,1151913600,5872500,0,1800,13599900,0,0,9365400,0,1151.9136,5.8725,0,0.0018,13.5999,0,0,9.3654,0,0.975575251,0.00497352,0,1.52E-06,0.011517987,0,0,0.007931717,0
3,东兴区,一般灾区,2005,1.73,446277,366098,115674,150145.07,100445.1969,4381.445979,0.547834,0.711089,0.47571,35781,58469,74.724058,0.1343,214515.54,78.93549117,103.1182406,17.23261848,7.62,0.534848554,1,1,0,0,0,0,1180753200,1180.7532,1150795800,6525000,0,18000,13748400,0,0,9666000,0,1150.7958,6.525,0,0.018,13.7484,0,0,9.666,0,0.974628568,0.005526134,0,1.52E-05,0.011643754,0,0,0.0081863,0
3,东兴区,一般灾区,2006,1.96,517098,413690,116715,193386.86,108681.703,4933.508173,0.552764,0.915883,0.514718,47700,196408,73.723587,0.1375,235806.61,87.4611876,110.1239908,17.70579731,6.6,0.508702756,1,1,0,0,0,0,1180753200,1180.7532,1148120100,8812800,0,27000,13760100,0,0,10033200,0,1148.1201,8.8128,0,0.027,13.7601,0,0,10.0332,0,0.972362472,0.00746371,0,2.29E-05,0.011653663,0,0,0.008497288,0
3,东兴区,一般灾区,2007,2.26,650800,476571,124652,238832.77,122266.9159,5703.135447,0.590352,1.131115,0.579058,69331,246477,73.05901,0.1406,253640.95,82.50116954,112.0604688,17.64020541,7.77,0.524226863,1,1,0,0,0,0,1180753200,1180.7532,1143822600,12941100,0,36900,13585500,0,0,10367100,0,1143.8226,12.9411,0,0.0369,13.5855,0,0,10.3671,0,0.968722846,0.010960038,0,3.13E-05,0.011505791,0,0,0.008780074,0
3,东兴区,一般灾区,2008,2.6,842500,548057,130760,293286.64,137917.0811,6592.824577,0.619279,1.38901,0.653177,84454,373397,72.107735,0.1417,271781.36,81.82228352,111.8132091,17.09746922,9.18,0.5149067,1,1,0,1,1,0,1180753200,1180.7532,1141620300,14290200,0,40500,14033700,0,0,10768500,0,1141.6203,14.2902,0,0.0405,14.0337,0,0,10.7685,0,0.96685768,0.012102614,0,3.43E-05,0.01188538,0,0,0.009120026,0
3,东兴区,一般灾区,2009,2.99,1035404,631909,136251,363088.86,153363.7942,7680.640632,0.645289,1.719594,0.726333,103555,616278,71.114193,0.1477,285884.28,83.97268792,110.8416906,17.77888761,9.35,0.5141052,1,1,0,1,1,0,1180753200,1180.7532,1140890400,14134500,0,40500,14483700,0,0,11204100,0,1140.8904,14.1345,0,0.0405,14.4837,0,0,11.2041,0,0.966239516,0.011970749,0,3.43E-05,0.012266492,0,0,0.009488943,0
3,东兴区,一般灾区,2010,3.48,1273551,734279,142655,458944.32,166092.9891,9155.323634,0.675618,2.173567,0.786619,130427,802591,70.012793,0.1529,273036.59,80.82363144,108.3546287,17.47003231,11.36,0.529158378,1,1,0,1,1,0,1180753200,1180.7532,1142134200,11413800,0,40500,15481800,0,0,11682900,0,1142.1342,11.4138,0,0.0405,15.4818,0,0,11.6829,0,0.967292911,0.009666542,0,3.43E-05,0.0131118,0,0,0.009894447,0
3,东兴区,一般灾区,2011,4,1574429,843686,148504,558535.23,182204.009,10830.74786,0.703318,2.645231,0.862921,170390,865172,69.360386,0.1723,301622.32,85.18481728,113.470352,17.31880091,13.01,0.514554335,1,1,0,1,1,0,1180753200,1180.7532,1142676000,9779400,0,113400,15848100,0,0,12336300,0,1142.676,9.7794,0,0.1134,15.8481,0,0,12.3363,0,0.967751771,0.00828234,0,9.60E-05,0.013422026,0,0,0.010447823,0
3,东兴区,一般灾区,2012,4.54,1836067,957584,155335,656837.43,202064.246,12336.22181,0.73567,3.110792,0.956979,103673,1030433,68.896516,0.1723,312391.33,77.5869736,100.1713403,16.90108545,14.55,0.523044486,1,1,0,1,1,0,1180753200,1180.7532,1143070200,8829000,0,178200,15677100,0,0,12998700,0,1143.0702,8.829,0,0.1782,15.6771,0,0,12.9987,0,0.968085625,0.007477431,0,0.000150921,0.013277203,0,0,0.01100882,0
3,东兴区,一般灾区,2013,4.97,2007007,1048554,161549,727775.88,223280.9919,13754.88732,0.765097,3.446757,1.057462,238199,1251139,67.928205,0.1816,319136.32,87.4373779,119.7858057,17.80976309,14.82,0.537245591,1,1,0,1,1,0,1180753200,1180.7532,1139473800,10746000,0,215100,15513300,0,0,14805000,0,1139.4738,10.746,0,0.2151,15.5133,0,0,14.805,0,0.965039773,0.00910097,0,0.000182172,0.013138478,0,0,0.012538607,0
3,东兴区,一般灾区,2014,5.4,2174438,1140827,167688,798370.14,246055.653,15034.09184,0.794171,3.781093,1.165323,268620,1523877,67.17614,0.1877,319341.54,76.87080114,99.55867184,17.71775208,14.21,0.559437243,1,1,0,1,1,0,1180753200,1180.7532,1138188600,11429100,0,209700,15443100,0,0,15482700,0,1138.1886,11.4291,0,0.2097,15.4431,0,0,15.4827,0,0.963951315,0.009679499,0,0.000177599,0.013079024,0,0,0.013112562,0
